 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
22,38917,53,40,3781,1386,71,0,71,3.978907410549415,34,0,34,35.692020742282324,132777,2389,418,556.2281942313178,38917,9,31134,587,0,31134,0,23350,583,0,23350,0,0,0,0,0,1060,800,1361,1027,0,1000,55,75.69746158692209,941.8982439807246,0,0,0,0,1,0,0,0,0.75,55,71,34,1060,0,0,0,0,0,0,53,3781,40,1386,48976,30188,52,20,0,0,0,0,0,0,0,0,SSH-Patator
22,344,9,8,6273,3214,697,10,697,29.95060404177331,401,0,401,49.311285536613326,27539199,49344,20,573.802550109086,344,4,275,30,0,275,0,206,25,0,206,0,0,0,0,0,180,160,26123,23220,0,1000,558,64.57017527956913,851.8788891975088,0,1,0,0,1,0,0,0,0.89,558,697,401,180,0,0,0,0,0,0,9,6273,8,3214,51801,48227,8,20,0,0,0,0,0,0,0,0,BENIGN
22,4948,5,6,2004,5782,400,10,400,34.65917431798929,963,0,963,21.168256391114298,1573638,2222,449,963.292144454724,4948,1,3958,791,0,3958,0,2969,494,0,2969,0,0,0,0,0,100,120,1010,1212,0,1000,707,31.27428819009238,23.024462975747785,0,0,0,0,1,0,0,0,1.2,707,400,963,100,0,0,0,0,0,0,5,2004,6,5782,47829,36513,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3264,8,6,5602,5656,700,10,700,18.076868047509354,942,0,942,46.51693758934883,3448717,4288,233,168.6676855934348,3264,5,2611,326,0,2611,0,1958,326,0,1958,0,0,0,0,0,160,120,2450,1837,0,1000,804,99.3091685751711,94.45913031003417,0,0,0,0,0,0,0,0,0.75,804,700,942,160,0,0,0,0,0,0,8,5602,6,5656,52202,65433,7,20,0,0,0,0,0,0,0,0,BENIGN
443,1006434,118,5,64943,61,550,0,550,22.228844939201604,12,0,12,14.657119626060155,64589,122,8182,972.4409783078887,1006434,6,805147,6823,0,805147,0,603860,120772,0,603860,0,0,0,0,0,2360,100,117,4,0,1500,528,79.49315312859865,467.92597296766394,0,1,0,0,0,0,0,0,0.04,528,550,12,2360,0,0,0,0,0,0,118,64943,5,61,60239,61332,117,20,0,0,0,0,0,0,0,0,DDoS
22,4007,10,6,7423,1333,742,10,742,16.817005244034455,222,0,222,44.19471402258616,2185017,3992,250,646.3374184159451,4007,4,3206,320,0,3206,0,2404,400,0,2404,0,0,0,0,0,200,120,2495,1497,0,1000,547,57.58741188331176,525.7827151539683,0,1,0,0,1,0,0,0,0.6,547,742,222,200,0,0,0,0,0,0,10,7423,6,1333,40000,60245,9,20,0,0,0,0,0,0,0,0,BENIGN
80,4287,2,2,1326,1493,663,10,663,31.64011113220167,746,0,746,25.50282346352606,657637,932,1071,785.8913179812716,4287,9,3429,1714,0,3429,0,2572,1286,0,2572,0,0,0,0,0,40,40,466,466,0,1000,704,87.96023728097828,483.35997099744196,0,0,0,0,1,0,0,0,1.0,704,663,746,40,0,0,0,0,0,0,2,1326,2,1493,39023,64928,1,20,0,0,0,0,0,0,0,0,BENIGN
53,2761,2,2,1831,1060,915,10,915,27.234390074923414,530,0,530,14.734056512445548,1047556,1448,690,667.7861927335329,2761,1,2208,1104,0,2208,0,1656,828,0,1656,0,0,0,0,0,40,40,724,724,0,1000,723,63.44979962392186,562.9870531649312,0,0,0,0,0,0,0,0,1.0,723,915,530,40,0,0,0,0,0,0,2,1831,2,1060,52601,48756,1,20,0,0,0,0,0,0,0,0,BENIGN
53,2889,8,11,3863,12564,482,10,482,37.59709904490718,1142,0,1142,28.47933162465261,5685554,6575,152,140.53360121313142,2889,10,2311,288,0,2311,0,1733,157,0,1733,0,0,0,0,0,160,220,2768,3806,0,1000,864,41.48024747310164,545.3283426676545,0,0,0,0,0,0,0,0,1.38,864,482,1142,160,0,0,0,0,0,0,8,3863,11,12564,41735,51743,7,20,0,0,0,0,0,0,0,0,BENIGN
443,3263,4,4,613,1157,153,10,153,24.757737842563373,289,0,289,34.575842602298415,542447,2451,407,742.889411788768,3263,7,2611,652,0,2611,0,1958,489,0,1958,0,0,0,0,0,80,80,1225,1225,0,1000,221,84.2558718735182,363.9850055124162,0,1,0,0,0,0,0,0,1.0,221,153,289,80,0,0,0,0,0,0,4,613,4,1157,65255,34635,3,20,0,0,0,0,0,0,0,0,BENIGN
22,3779,9,2,4666,1253,518,10,518,35.92150428044894,626,0,626,22.435780012800866,1566267,2910,343,534.6576802047291,3779,4,3023,335,0,3023,0,2267,1133,0,2267,0,0,0,0,0,180,40,2381,529,0,1000,538,41.398014436762075,803.3551898244832,0,0,0,0,0,0,0,0,0.22,538,518,626,180,0,0,0,0,0,0,9,4666,2,1253,48349,63812,8,20,0,0,0,0,0,0,0,0,BENIGN
53,4211,4,8,3298,7234,824,10,824,33.96781333796894,904,0,904,15.391073526206883,2500988,2849,350,38.25042581498506,4211,2,3368,842,0,3368,0,2526,315,0,2526,0,0,0,0,0,80,160,949,1899,0,1000,877,70.01282850833128,656.862958127875,0,1,0,0,1,0,0,0,2.0,877,824,904,80,0,0,0,0,0,0,4,3298,8,7234,30530,56988,3,20,0,0,0,0,0,0,0,0,BENIGN
3306,2794853,192,0,45630,0,237,0,237,40.31914797131304,0,0,0,17.854397044528884,16326,68,14556,657.9676212921195,2794853,7,2235882,11645,0,2235882,0,1676912,0,0,1676912,0,0,0,0,0,3840,0,68,0,0,1500,237,37.988917360097865,900.7858137461541,0,1,0,0,0,0,0,0,0.0,237,237,0,3840,0,0,0,0,0,0,192,45630,0,0,49889,43596,191,20,0,0,0,0,0,0,0,0,DDoS
22,163011,30,84,1232,4397,41,0,41,49.989569033669795,52,0,52,40.761292804882544,34539,699,1429,259.89213061742356,163011,9,130409,4346,0,130409,0,97806,1164,0,97806,0,0,0,0,0,600,1680,184,515,0,1000,49,21.42899149499985,12.315642537080173,0,0,0,0,1,0,0,0,2.8,49,41,52,600,0,0,0,0,0,0,30,1232,84,4397,32630,36652,29,20,0,0,0,0,0,0,0,0,SSH-Patator
443,330,6,5,2086,5848,347,10,347,33.59961968828146,1169,0,1169,39.797919329584985,23997830,33267,30,418.73841530094614,330,4,264,44,0,264,0,198,39,0,198,0,0,0,0,0,120,100,18145,15121,0,1000,721,70.10624781151633,448.8510469373745,0,1,0,0,1,0,0,0,0.83,721,347,1169,120,0,0,0,0,0,0,6,2086,5,5848,32367,42080,5,20,0,0,0,0,0,0,0,0,BENIGN
123,4665,2,12,198,8318,99,10,99,49.74280718943374,693,0,693,31.697530359362425,1825327,3000,333,70.18330462446332,4665,9,3732,1866,0,3732,0,2799,233,0,2799,0,0,0,0,0,40,240,428,2571,0,1000,608,68.09295546115072,599.6114195869238,0,0,0,0,1,0,0,0,6.0,608,99,693,40,0,0,0,0,0,0,2,198,12,8318,34722,31187,1,20,0,0,0,0,0,0,0,0,BENIGN
443,186,6,1,4520,492,753,10,753,1.0443629571396884,492,0,492,37.834474726301885,26917466,37588,26,786.7135750979558,186,8,148,24,0,148,0,111,111,0,111,0,0,0,0,0,120,20,32219,5369,0,1000,716,95.74198623961239,1.932048796900232,0,1,0,0,1,0,0,0,0.17,716,753,492,120,0,0,0,0,0,0,6,4520,1,492,49556,47067,5,20,0,0,0,0,0,0,0,0,BENIGN
22,4702,5,8,1305,5572,261,10,261,40.43145867267406,696,0,696,4.928618307567051,1462637,2764,361,409.2414606347449,4702,9,3762,752,0,3762,0,2821,352,0,2821,0,0,0,0,0,100,160,1063,1701,0,1000,529,73.82465563290445,992.0683044548235,0,0,0,0,0,0,0,0,1.6,529,261,696,100,0,0,0,0,0,0,5,1305,8,5572,37135,56821,4,20,0,0,0,0,0,0,0,0,BENIGN
22,4754,7,7,2736,7698,390,10,390,30.27967742453995,1099,0,1099,49.711152499379935,2194701,2944,339,115.60236067443785,4754,4,3803,543,0,3803,0,2852,407,0,2852,0,0,0,0,0,140,140,1472,1472,0,1000,745,99.28032514717398,409.46607158316584,0,0,0,0,1,0,0,0,1.0,745,390,1099,140,0,0,0,0,0,0,7,2736,7,7698,50981,58685,6,20,0,0,0,0,0,0,0,0,BENIGN
3306,3280652,63,0,46267,0,734,0,734,47.46826055800772,0,0,0,38.546159040124856,14103,19,52073,734.686596528266,3280652,1,2624521,41659,0,2624521,0,1968391,0,0,1968391,0,0,0,0,0,1260,0,19,0,0,1500,734,11.00827505125258,114.48766872142014,0,1,0,0,0,0,0,0,0.0,734,734,0,1260,0,0,0,0,0,0,63,46267,0,0,35703,51541,62,20,0,0,0,0,0,0,0,0,DDoS
123,138,2,12,1414,8485,707,10,707,10.718253731212362,707,0,707,25.77819433787541,71704674,101405,9,691.047646733589,138,10,110,55,0,110,0,82,6,0,82,0,0,0,0,0,40,240,14486,86918,0,1000,707,97.20437875043582,561.6558931279857,0,1,0,0,1,0,0,0,6.0,707,707,707,40,0,0,0,0,0,0,2,1414,12,8485,45612,43118,1,20,0,0,0,0,0,0,0,0,BENIGN
22,449453,76,61,1853,1954,24,0,24,42.25086581717715,32,0,32,24.69456991894255,8472,304,3280,912.9502924517433,449453,5,359562,4731,0,359562,0,269672,4420,0,269672,0,0,0,0,0,1520,1220,169,135,0,1000,27,18.468295707700833,293.5321112667726,0,0,0,0,1,0,0,0,0.8,27,24,32,1520,0,0,0,0,0,0,76,1853,61,1954,38467,37894,75,20,0,0,0,0,0,0,0,0,SSH-Patator
22,1424,2,8,1330,6532,665,10,665,9.122583811465201,816,0,816,6.443507762103784,5518537,7018,142,603.5874519770753,1424,5,1139,569,0,1139,0,854,106,0,854,0,0,0,0,0,40,160,1403,5614,0,1000,786,95.09210480949852,125.08997415965051,0,1,0,0,0,0,0,0,4.0,786,665,816,40,0,0,0,0,0,0,2,1330,8,6532,55199,30191,1,20,0,0,0,0,0,0,0,0,BENIGN
443,4850,10,1,7900,933,790,10,790,4.3585470515850435,933,0,933,17.70744290945509,1821167,2267,440,117.6471303157789,4850,5,3880,388,0,3880,0,2910,2910,0,2910,0,0,0,0,0,200,20,2061,206,0,1000,803,47.34572012539297,229.02465404018247,0,1,0,0,1,0,0,0,0.1,803,790,933,200,0,0,0,0,0,0,10,7900,1,933,46582,38311,9,20,0,0,0,0,0,0,0,0,BENIGN
22,4998,9,4,7268,4686,807,10,807,44.7979759259166,1171,0,1171,37.55188366876414,2391697,2600,384,168.7584965562433,4998,4,3998,444,0,3998,0,2999,749,0,2999,0,0,0,0,0,180,80,1800,800,0,1000,919,50.48953881023978,153.72847164351245,0,0,0,0,1,0,0,0,0.44,919,807,1171,180,0,0,0,0,0,0,9,7268,4,4686,64006,46249,8,20,0,0,0,0,0,0,0,0,BENIGN
53,2981,1,7,568,6658,568,10,568,41.11343378523311,951,0,951,32.43130370897311,2423664,2682,372,538.2417195296243,2981,6,2385,2385,0,2385,0,1789,255,0,1789,0,0,0,0,0,20,140,335,2347,0,1000,903,19.741668217039667,370.9132449881901,0,0,0,0,1,0,0,0,7.0,903,568,951,20,0,0,0,0,0,0,1,568,7,6658,34298,29869,0,20,0,0,0,0,0,0,0,0,BENIGN
443,904014,284,1,389619,6,1371,0,1371,26.600975123414255,6,0,6,30.184686066044307,430996,315,3171,407.2747893120396,904014,9,723211,2546,0,723211,0,542408,542408,0,542408,0,0,0,0,0,5680,20,314,1,0,1500,1367,9.543537567633297,457.11885239197557,0,1,0,0,0,0,0,0,0.0,1367,1371,6,5680,0,0,0,0,0,0,284,389619,1,6,47964,57407,283,20,0,0,0,0,0,0,0,0,DDoS
123,1701,3,5,1255,2087,418,10,418,46.96404010345406,417,0,417,26.81299770549449,1965153,4702,212,253.45705089379334,1701,8,1361,453,0,1361,0,1020,204,0,1020,0,0,0,0,0,60,100,1763,2938,0,1000,417,46.6326776073516,897.2838727819055,0,0,0,0,0,0,0,0,1.67,417,418,417,60,0,0,0,0,0,0,3,1255,5,2087,37479,45395,2,20,0,0,0,0,0,0,0,0,BENIGN
80,1889655,216,4,228887,1,1059,0,1059,6.798713272448681,0,0,0,14.885139781153367,121127,116,8589,192.52809205699782,1889655,7,1511724,6998,0,1511724,0,1133793,283448,0,1133793,0,0,0,0,0,4320,80,114,2,0,1500,1040,45.90430786650447,939.6030772887646,0,1,0,0,0,0,0,0,0.02,1040,1059,0,4320,0,0,0,0,0,0,216,228887,4,1,36015,39363,215,20,0,0,0,0,0,0,0,0,DDoS
22,3502,9,4,4174,1474,463,10,463,16.549868536243338,368,0,368,4.509664341854997,1612492,3711,269,363.8257087187748,3502,10,2802,311,0,2802,0,2101,525,0,2101,0,0,0,0,0,180,80,2569,1141,0,1000,434,31.591612168528137,339.9416794127993,0,1,0,0,1,0,0,0,0.44,434,463,368,180,0,0,0,0,0,0,9,4174,4,1474,29805,34522,8,20,0,0,0,0,0,0,0,0,BENIGN
53,1084,8,2,6824,900,853,10,853,10.843959738435139,450,0,450,28.57014326488064,7120986,9217,108,956.975582167164,1084,3,867,108,0,867,0,650,325,0,650,0,0,0,0,0,160,40,7373,1843,0,1000,772,65.4467276193623,88.55160067215806,0,1,0,0,0,0,0,0,0.25,772,853,450,160,0,0,0,0,0,0,8,6824,2,900,53201,30549,7,20,0,0,0,0,0,0,0,0,BENIGN
123,3519,8,10,7215,9222,901,10,901,38.15407637598895,922,0,922,2.3402168812401483,4670893,5114,195,431.5587805672512,3519,4,2815,351,0,2815,0,2111,211,0,2111,0,0,0,0,0,160,200,2273,2841,0,1000,913,75.9363273569204,74.3884180747919,0,0,0,0,1,0,0,0,1.25,913,901,922,160,0,0,0,0,0,0,8,7215,10,9222,45644,55484,7,20,0,0,0,0,0,0,0,0,BENIGN
80,707,7,12,309,3925,44,10,44,30.127211837756647,327,0,327,38.870981589635086,5981942,26841,37,830.4360074106452,707,9,566,80,0,566,0,424,35,0,424,0,0,0,0,0,140,240,9889,16952,0,1000,222,86.2249349516236,508.58030333891446,0,1,0,0,1,0,0,0,1.71,222,44,327,140,0,0,0,0,0,0,7,309,12,3925,50788,41092,6,20,0,0,0,0,0,0,0,0,BENIGN
3306,2611179,484,1,347465,8,717,0,717,5.97645495016566,8,0,8,5.508290559985152,133071,185,5383,701.5776383326421,2611179,3,2088943,4315,0,2088943,0,1566707,1566707,0,1566707,0,0,0,0,0,9680,20,185,0,0,1500,716,54.060275649336695,265.9801243339154,0,1,0,0,0,0,0,0,0.0,716,717,8,9680,0,0,0,0,0,0,484,347465,1,8,49920,31559,483,20,0,0,0,0,0,0,0,0,DDoS
80,4673,8,12,794,2832,99,10,99,43.265386511821504,236,0,236,8.386141409057373,775822,4279,233,371.67372872174053,4673,1,3739,467,0,3739,0,2804,233,0,2804,0,0,0,0,0,160,240,1711,2567,0,1000,181,26.17353179700205,67.67837734908,0,0,0,0,1,0,0,0,1.5,181,99,236,160,0,0,0,0,0,0,8,794,12,2832,42320,38655,7,20,0,0,0,0,0,0,0,0,BENIGN
38830,78,2,0,0,0,0,0,0,23.401649795689416,0,0,0,24.623138459270415,0,25363,39,926.1573277918429,78,6,63,31,0,63,0,47,0,0,47,0,0,0,0,0,40,0,25363,0,0,1000,0,55.68117168358477,286.0151559754113,0,1,0,0,0,0,0,0,0.0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,46058,38414,1,20,0,0,0,0,0,0,0,0,PortScan
80,3692,5,10,803,11291,160,10,160,42.976861793119994,1129,0,1129,24.22465475460129,3275960,4062,246,842.0784646309021,3692,2,2953,590,0,2953,0,2215,221,0,2215,0,0,0,0,0,100,200,1354,2708,0,1000,806,25.514963840558046,72.64421653006625,0,1,0,0,0,0,0,0,2.0,806,160,1129,100,0,0,0,0,0,0,5,803,10,11291,42427,51586,4,20,0,0,0,0,0,0,0,0,BENIGN
22,3628,6,7,5019,7822,836,10,836,36.966738226668014,1117,0,1117,27.618989939040784,3539270,3582,279,712.3358348195451,3628,7,2902,483,0,2902,0,2177,311,0,2177,0,0,0,0,0,120,140,1653,1929,0,1000,987,3.3250352095653857,369.4291622356719,0,0,0,0,0,0,0,0,1.17,987,836,1117,120,0,0,0,0,0,0,6,5019,7,7822,63469,45207,5,20,0,0,0,0,0,0,0,0,BENIGN
22,2248,7,9,3275,6116,467,10,467,11.74878345373318,679,0,679,24.621307752410683,4176945,7116,140,708.9019854481104,2248,5,1798,256,0,1798,0,1349,149,0,1349,0,0,0,0,0,140,180,3113,4002,0,1000,586,4.299722939999029,478.4582720756011,0,0,0,0,0,0,0,0,1.29,586,467,679,140,0,0,0,0,0,0,7,3275,9,6116,64089,65312,6,20,0,0,0,0,0,0,0,0,BENIGN
443,3595,8,7,4654,5385,581,10,581,28.059173518447512,769,0,769,8.087215727091795,2792699,4172,239,612.1785237351313,3595,7,2876,359,0,2876,0,2157,308,0,2157,0,0,0,0,0,160,140,2225,1947,0,1000,669,27.21136291077445,240.2788250922222,0,0,0,0,1,0,0,0,0.88,669,581,769,160,0,0,0,0,0,0,8,4654,7,5385,30079,48780,7,20,0,0,0,0,0,0,0,0,BENIGN
22,2652,2,3,1841,1750,920,10,920,48.6936824656496,583,0,583,49.26136091476643,1354167,1885,530,431.02691452138185,2652,1,2121,1060,0,2121,0,1591,530,0,1591,0,0,0,0,0,40,60,754,1131,0,1000,718,58.80605543592229,971.6625735697913,0,0,0,0,0,0,0,0,1.5,718,920,583,40,0,0,0,0,0,0,2,1841,3,1750,40416,31049,1,20,0,0,0,0,0,0,0,0,BENIGN
443,4922983,94,1,38186,36,406,0,406,26.31529864221559,36,0,36,14.609199955550544,7764,19,51820,870.2737089815247,4922983,8,3938386,41897,0,3938386,0,2953790,2953790,0,2953790,0,0,0,0,0,1880,20,19,0,0,1500,402,40.50073736985147,282.23252129092504,0,1,0,0,0,0,0,0,0.01,402,406,36,1880,0,0,0,0,0,0,94,38186,1,36,36281,50815,93,20,0,0,0,0,0,0,0,0,DDoS
34759,100,2,0,0,0,0,0,0,20.05319817738383,0,0,0,44.58041176021093,0,19838,50,67.14288861955097,100,3,80,40,0,80,0,60,0,0,60,0,0,0,0,0,40,0,19838,0,0,1000,0,23.86709630917707,38.71784325661609,0,1,0,0,0,0,0,0,0.0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,56779,51465,1,20,0,0,0,0,0,0,0,0,PortScan
123,3689,4,12,807,9489,201,10,201,24.674627779720538,790,0,790,43.164999093621255,2791135,4337,230,301.2724603477807,3689,7,2951,737,0,2951,0,2213,184,0,2213,0,0,0,0,0,80,240,1084,3252,0,1000,643,29.649526738222033,564.8458951012107,0,0,0,0,0,0,0,0,3.0,643,201,790,80,0,0,0,0,0,0,4,807,12,9489,65187,50672,3,20,0,0,0,0,0,0,0,0,BENIGN
443,2228,9,10,7854,10752,872,10,872,40.47353495202265,1075,0,1075,23.05115593903612,8349482,8525,117,434.78888706281504,2228,7,1782,198,0,1782,0,1337,133,0,1337,0,0,0,0,0,180,200,4038,4487,0,1000,979,27.674357975481023,109.26864534279801,0,1,0,0,1,0,0,0,1.11,979,872,1075,180,0,0,0,0,0,0,9,7854,10,10752,31230,44028,8,20,0,0,0,0,0,0,0,0,BENIGN
22,775,2,4,1866,4322,933,10,933,42.33665958111431,1080,0,1080,2.178418238390356,7985635,7741,129,508.5783175611938,775,2,620,310,0,620,0,465,116,0,465,0,0,0,0,0,40,80,2580,5161,0,1000,1031,42.57325156996268,229.3462239249896,0,0,0,0,1,0,0,0,2.0,1031,933,1080,40,0,0,0,0,0,0,2,1866,4,4322,59289,57028,1,20,0,0,0,0,0,0,0,0,BENIGN
53,259,9,12,5898,5320,655,10,655,41.88619087113648,443,0,443,47.957043254471934,43152832,80777,12,192.62459484688986,259,7,207,23,0,207,0,155,12,0,155,0,0,0,0,0,180,240,34618,46158,0,1000,534,15.568968187583554,927.022894570295,0,1,0,0,0,0,0,0,1.33,534,655,443,180,0,0,0,0,0,0,9,5898,12,5320,40720,54208,8,20,0,0,0,0,0,0,0,0,BENIGN
443,159,5,4,4784,2142,956,10,956,19.112078391320175,535,0,535,1.3277803860696824,43395913,56376,17,751.5041252047988,159,8,127,25,0,127,0,95,23,0,95,0,0,0,0,0,100,80,31320,25056,0,1000,769,38.40938722242009,415.92243445130373,0,0,0,0,0,0,0,0,0.8,769,956,535,100,0,0,0,0,0,0,5,4784,4,2142,36638,63653,4,20,0,0,0,0,0,0,0,0,BENIGN
22,1169,4,11,198,6624,49,10,49,37.343257105860694,602,0,602,4.172153532030021,5834636,12825,77,735.9742572945632,1169,10,935,233,0,935,0,701,63,0,701,0,0,0,0,0,80,220,3420,9405,0,1000,454,67.21225882947755,608.9427827104527,0,0,0,0,0,0,0,0,2.75,454,49,602,80,0,0,0,0,0,0,4,198,11,6624,53442,44014,3,20,0,0,0,0,0,0,0,0,BENIGN
443,256,8,1,2138,442,267,10,267,27.331574640770935,442,0,442,32.13722402926687,10059746,35074,28,68.10224189918357,256,3,205,25,0,205,0,153,153,0,153,0,0,0,0,0,160,20,31177,3897,0,1000,286,32.78879108549039,62.41143340543953,0,1,0,0,1,0,0,0,0.12,286,267,442,160,0,0,0,0,0,0,8,2138,1,442,50637,32852,7,20,0,0,0,0,0,0,0,0,BENIGN
80,143313,116,4,83793,194,722,0,722,23.840582834749895,48,0,48,5.501017085162574,586046,837,1194,711.3546629557444,143313,9,114650,988,0,114650,0,85988,21497,0,85988,0,0,0,0,0,2320,80,809,27,0,1500,699,54.72202595134013,253.86406929202553,0,1,0,0,0,0,0,0,0.03,699,722,48,2320,0,0,0,0,0,0,116,83793,4,194,52835,50058,115,20,0,0,0,0,0,0,0,0,DDoS
443,607141,262,4,69794,127,266,0,266,26.881684725058857,31,0,31,35.608489544408805,115164,438,2282,934.2981753757969,607141,6,485712,1853,0,485712,0,364284,91071,0,364284,0,0,0,0,0,5240,80,431,6,0,1500,262,84.27232106583224,356.4099804990949,0,1,0,0,0,0,0,0,0.02,262,266,31,5240,0,0,0,0,0,0,262,69794,4,127,30947,56514,261,20,0,0,0,0,0,0,0,0,DDoS
80,4508,3,10,2895,10592,965,10,965,47.01591989154064,1059,0,1059,33.10188643663189,2991592,2883,346,738.5773605121084,4508,4,3606,1202,0,3606,0,2705,270,0,2705,0,0,0,0,0,60,200,665,2218,0,1000,1037,61.293143079381565,742.3181223969989,0,1,0,0,0,0,0,0,3.33,1037,965,1059,60,0,0,0,0,0,0,3,2895,10,10592,52629,30947,2,20,0,0,0,0,0,0,0,0,BENIGN
443,4002,6,9,4392,9446,732,10,732,19.59016674879076,1049,0,1049,0.6365895963080126,3457920,3748,266,752.1776834858699,4002,6,3201,533,0,3201,0,2401,266,0,2401,0,0,0,0,0,120,180,1499,2248,0,1000,922,84.1166132784848,543.4318265473853,0,0,0,0,0,0,0,0,1.5,922,732,1049,120,0,0,0,0,0,0,6,4392,9,9446,40178,56937,5,20,0,0,0,0,0,0,0,0,BENIGN
123,4688,9,2,417,304,46,10,46,1.5364761310172226,152,0,152,26.14137516535274,153775,2345,426,475.73558860585075,4688,7,3751,416,0,3751,0,2813,1406,0,2813,0,0,0,0,0,180,40,1919,426,0,1000,65,23.351950313098158,586.5400961717291,0,0,0,0,1,0,0,0,0.22,65,46,152,180,0,0,0,0,0,0,9,417,2,304,52091,53119,8,20,0,0,0,0,0,0,0,0,BENIGN
80,110,4,4,2940,518,735,10,735,8.843486491551722,129,0,129,21.768097707481797,31167553,72084,13,698.2172512412047,110,7,88,22,0,88,0,66,16,0,66,0,0,0,0,0,80,80,36042,36042,0,1000,432,68.07023349336639,85.71481530388358,0,0,0,0,0,0,0,0,1.0,432,735,129,80,0,0,0,0,0,0,4,2940,4,518,31507,29794,3,20,0,0,0,0,0,0,0,0,BENIGN
53,2730,1,12,43,10177,43,10,43,39.809478545807075,848,0,848,15.894834151624188,3743470,4761,210,427.1322503316999,2730,3,2184,2184,0,2184,0,1638,136,0,1638,0,0,0,0,0,20,240,366,4395,0,1000,786,11.22211266066364,684.4254819151666,0,0,0,0,1,0,0,0,12.0,786,43,848,20,0,0,0,0,0,0,1,43,12,10177,42448,35026,0,20,0,0,0,0,0,0,0,0,BENIGN
443,2456,1,12,132,8346,132,10,132,22.974990345206976,695,0,695,15.371506943652651,3451454,5291,188,49.87008254102976,2456,8,1965,1965,0,1965,0,1473,122,0,1473,0,0,0,0,0,20,240,407,4884,0,1000,652,38.62168805806034,680.7013025653853,0,0,0,0,1,0,0,0,12.0,652,132,695,20,0,0,0,0,0,0,1,132,12,8346,60741,56493,0,20,0,0,0,0,0,0,0,0,BENIGN
22,4088,8,4,1244,621,155,10,155,13.218574789430921,155,0,155,30.515039851981168,456274,2935,340,533.0686548858931,4088,6,3270,408,0,3270,0,2452,613,0,2452,0,0,0,0,0,160,80,1956,978,0,1000,155,46.04260325570583,110.39212477833304,0,1,0,0,0,0,0,0,0.5,155,155,155,160,0,0,0,0,0,0,8,1244,4,621,56753,48463,7,20,0,0,0,0,0,0,0,0,BENIGN
80,2089,10,1,1932,983,193,10,193,26.67764537783963,983,0,983,10.662602591956071,1395699,5263,189,285.20413979739203,2089,4,1671,167,0,1671,0,1253,1253,0,1253,0,0,0,0,0,200,20,4785,478,0,1000,265,5.819019303938122,906.8400205199567,0,1,0,0,0,0,0,0,0.1,265,193,983,200,0,0,0,0,0,0,10,1932,1,983,39245,34670,9,20,0,0,0,0,0,0,0,0,BENIGN
443,1833,7,8,401,6555,57,10,57,31.388942160374928,819,0,819,10.067767822297451,3794024,8179,122,83.96661701855857,1833,2,1467,209,0,1467,0,1100,137,0,1100,0,0,0,0,0,140,160,3816,4362,0,1000,463,38.54098046931509,226.2142758073349,0,0,0,0,0,0,0,0,1.14,463,57,819,140,0,0,0,0,0,0,7,401,8,6555,31862,55644,6,20,0,0,0,0,0,0,0,0,BENIGN
443,3306941,378,0,43705,0,115,0,115,47.0036589413451,0,0,0,21.5632120729534,13216,114,8748,156.76841047590838,3306941,9,2645553,6998,0,2645553,0,1984165,0,0,1984165,0,0,0,0,0,7560,0,114,0,0,1500,115,12.153631435463675,435.83321762846396,0,1,0,0,0,0,0,0,0.0,115,115,0,7560,0,0,0,0,0,0,378,43705,0,0,33795,40028,377,20,0,0,0,0,0,0,0,0,DDoS
